,Unnamed: 0.1,Unnamed: 0,oid,oy,ox,oGEOID,oMOVEMENT_ID,did,dy,dx,dGEOID,dMOVEMENT_ID,uber_OD,sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
69612,69612,1856371,122578903,34.1381463,-118.0621853,6037430701.0,25.0,122767426,34.1339675,-118.1898965,6037181500.0,1044.0,"(25.0, 1044.0)",25.0,1044.0,3,731.7,270.08,688.71,1.4
610613,610613,1657406,123292049,34.0180745,-118.2787504,6037231100.0,1414.0,123730434,34.0334338,-118.0125271,6037408303.0,2230.0,"(1414.0, 2230.0)",1414.0,2230.0,3,1214.43,381.96,1169.39,1.29
1175586,1175586,3113405,8857210598,33.9385394,-118.1409482,6037551300.0,277.0,1711343242,33.9072715,-118.0379084,6037980034.0,1948.0,"(277.0, 1948.0)",277.0,1948.0,3,840.17,180.09,822.84,1.22
890549,890549,1684231,879720681,34.0666811,-118.1495229,6037481902.0,22.0,1669532190,34.1118267,-118.2324192,6037186302.0,1074.0,"(22.0, 1074.0)",22.0,1074.0,3,536.08,61.02,532.74,1.12
458979,458979,456823,123050389,33.804647,-118.2939763,6037543603.0,2399.0,122622119,33.7588351,-118.3262866,6037670702.0,1877.0,"(2399.0, 1877.0)",2399.0,1877.0,3,681.67,215.28,630.06,1.65
319890,319890,4551974,122868479,33.9029139,-118.2893343,6037291130.0,1627.0,123050513,33.8328052,-118.3369586,6037650401.0,2036.0,"(1627.0, 2036.0)",1627.0,2036.0,3,764.14,247.85,732.56,1.32
407091,407091,417122,122983553,33.977095,-117.8545137,6037403305.0,256.0,123334701,34.0199229,-117.9818683,6037408401.0,2231.0,"(256.0, 2231.0)",256.0,2231.0,3,935.74,354.17,868.54,1.48
854880,854880,237813,479224158,34.1580275,-118.1633425,6037461700.0,1821.0,122821288,33.9068821,-118.1933207,6037541802.0,1710.0,"(1821.0, 1710.0)",1821.0,1710.0,3,1536.71,369.8,1499.91,1.23
703347,703347,1398216,123531603,33.8814162,-118.1964514,6037542200.0,205.0,122758888,33.7753431,-118.180189,6037576401.0,669.0,"(205.0, 669.0)",205.0,669.0,3,718.75,168.41,702.11,1.23
818528,818528,455043,317697564,33.8591599,-118.1954231,6037570303.0,591.0,122847527,33.916037,-118.1639207,6037536202.0,2009.0,"(591.0, 2009.0)",591.0,2009.0,3,623.55,385.32,545.1,1.62
1015070,1015070,2865468,1901726808,34.0874958,-118.1395385,6037480901.0,10.0,122915200,34.0484909,-118.0957369,6037482521.0,2289.0,"(10.0, 2289.0)",10.0,2289.0,3,669.17,127.18,657.05,1.21
178665,178665,2123083,122701218,34.0305061,-118.434809,6037271300.0,1577.0,1722988177,33.9900634,-118.4726224,6037273403.0,1595.0,"(1577.0, 1595.0)",1577.0,1595.0,3,586.29,232.67,542.41,1.49
373354,373354,1385476,122937178,34.1607268,-118.5010916,6037139600.0,1012.0,123072599,34.1975206,-118.5142408,6037132002.0,952.0,"(1012.0, 952.0)",1012.0,952.0,3,399.13,186.7,364.94,1.5
800147,800147,1446105,280559616,34.1275376,-118.1487281,6037464000.0,1847.0,1790364013,34.1515084,-118.2350068,6037301000.0,351.0,"(1847.0, 351.0)",1847.0,351.0,3,826.59,397.03,754.96,1.5
783491,783491,4995340,268528896,34.0749181,-118.0350617,6037432700.0,300.0,123473284,34.1495058,-118.0618082,6037430600.0,24.0,"(300.0, 24.0)",300.0,24.0,3,1003.58,314.48,961.9,1.33
746667,746667,4015996,123681204,33.9543023,-118.1062875,6037550501.0,265.0,123090201,33.9775816,-118.1343239,6037532304.0,188.0,"(265.0, 188.0)",265.0,188.0,3,213.59,179.14,175.91,1.78
821997,821997,2957340,322207127,33.8079582,-118.2070634,6037572600.0,620.0,123057664,33.8752083,-118.328524,6037650004.0,2031.0,"(620.0, 2031.0)",620.0,2031.0,3,738.83,88.86,733.74,1.12
1045213,1045213,1700187,2467986535,34.0141468,-118.2811404,6037231100.0,1414.0,60946379,34.0681346,-118.2608753,6037208302.0,1237.0,"(1414.0, 1237.0)",1414.0,1237.0,3,358.26,139.88,337.41,1.39
1181270,1181270,3897177,9513716692,34.0838134,-118.361391,6037192002.0,1134.0,123128235,33.9678208,-118.2871027,6037238310.0,1469.0,"(1134.0, 1469.0)",1134.0,1469.0,3,1352.06,314.49,1316.19,1.26
882847,882847,354600,738330678,34.104083,-118.1495987,6037480500.0,2011.0,28947780,34.1444568,-118.0314514,6037430801.0,29.0,"(2011.0, 29.0)",2011.0,29.0,3,887.55,222.57,862.85,1.26
450858,450858,2168122,123039109,33.843415,-118.058597,6059110111.0,2560.0,122727959,33.8475641,-118.0349386,6059110116.0,2648.0,"(2560.0, 2648.0)",2560.0,2648.0,3,224.4,55.37,218.36,1.26
328039,328039,523902,122882955,33.985409,-117.9746239,6037408503.0,2234.0,123060956,33.9431745,-118.0054354,6037503402.0,2140.0,"(2234.0, 2140.0)",2234.0,2140.0,3,422.1,158.41,400.14,1.36
672979,672979,4606963,123441431,33.8166547,-118.1010546,6037574000.0,636.0,2418135268,33.842102,-118.2798069,6037543801.0,165.0,"(636.0, 165.0)",636.0,165.0,3,879.27,200.66,859.05,1.23
105635,105635,3288710,122623621,34.1114011,-118.336235,6037189702.0,1095.0,1721280496,33.9605994,-118.3915277,6037276000.0,1612.0,"(1095.0, 1612.0)",1095.0,1612.0,3,1762.22,504.57,1706.61,1.27
811257,811257,3147997,304690393,34.0530132,-118.2598986,6037209202.0,1254.0,1709667114,33.9352913,-118.0938117,6037577800.0,264.0,"(1254.0, 264.0)",1254.0,264.0,3,940.78,252.16,914.47,1.25
724096,724096,1112703,123600475,34.0070778,-118.1598156,6037532303.0,187.0,3897158093,33.9400506,-118.1304956,6037550901.0,270.0,"(187.0, 270.0)",187.0,270.0,3,443.43,166.11,419.72,1.37
849476,849476,4894178,441906983,34.0254087,-118.3629335,6037220100.0,1356.0,122965768,33.8595982,-118.379046,6037620703.0,1884.0,"(1356.0, 1884.0)",1356.0,1884.0,3,1043.33,122.2,1036.27,1.12
804653,804653,1952683,294188908,34.2593801,-118.5099097,6037111303.0,779.0,122634007,34.2754911,-118.4759593,6037109200.0,764.0,"(779.0, 764.0)",779.0,764.0,3,582.85,177.79,560.22,1.31
530759,530759,3036929,123154081,34.0728092,-118.2512142,6037197600.0,1170.0,123409028,34.1730704,-118.4596386,6037128400.0,932.0,"(1170.0, 932.0)",1170.0,932.0,3,1045.96,287.92,1017.84,1.24
894455,894455,2000550,1128141997,34.1530784,-118.0927384,6037462900.0,1836.0,123098226,34.087408,-118.0392,6037432300.0,294.0,"(1836.0, 294.0)",1836.0,294.0,3,814.14,240.09,780.15,1.34
609116,609116,4424225,123290348,33.9252401,-118.2550124,6037241002.0,1497.0,122749709,33.930951,-118.2018531,6037540203.0,1704.0,"(1497.0, 1704.0)",1497.0,1704.0,3,428.41,232.88,379.13,1.6
1061348,1061348,4750668,3137460287,34.0735092,-118.0536798,6037432802.0,302.0,123301971,34.1151465,-118.0813983,6037480002.0,2282.0,"(302.0, 2282.0)",302.0,2282.0,3,684.2,305.42,630.91,1.47
219509,219509,761698,122747455,33.8926315,-118.3576615,6037603902.0,573.0,123238539,33.898641,-118.2991945,6037603007.0,330.0,"(573.0, 330.0)",573.0,330.0,3,640.41,199.7,616.5,1.3
126789,126789,167334,122647424,34.0349968,-118.2131941,6037204700.0,1211.0,123179170,34.1586392,-118.3812022,6037125200.0,898.0,"(1211.0, 898.0)",1211.0,898.0,3,974.07,315.16,929.89,1.35
429088,429088,3738528,123009142,33.9082554,-118.0789637,6037552200.0,1781.0,10059625005,33.9096195,-118.1275602,6037553201.0,87.0,"(1781.0, 87.0)",1781.0,87.0,3,427.6,175.22,393.17,1.51
241559,241559,3678630,122775007,33.9765454,-118.2135046,6037533108.0,446.0,123187018,34.0719238,-118.2651778,6037195720.0,1158.0,"(446.0, 1158.0)",446.0,1158.0,3,954.25,124.39,946.11,1.14
607084,607084,2088019,123287847,34.0199811,-118.306164,6037222500.0,1377.0,122753171,33.9791451,-118.3024148,6037237402.0,1459.0,"(1377.0, 1459.0)",1377.0,1459.0,3,486.0,137.84,470.48,1.28
1083462,1083462,1388599,3838856357,33.838863,-118.2901335,6037543503.0,2397.0,122701139,33.8091214,-118.314509,6037651001.0,2048.0,"(2397.0, 2048.0)",2397.0,2048.0,3,403.25,247.16,361.16,1.52
99948,99948,1802700,122616837,34.1207614,-118.1553964,6037480602.0,2012.0,122990732,34.0064426,-118.1609794,6037532303.0,187.0,"(2012.0, 187.0)",2012.0,187.0,3,853.1,143.23,842.53,1.17
722709,722709,1023561,123596753,34.0279935,-118.4478701,6037271300.0,1577.0,292450906,33.9017606,-118.3721733,6037602302.0,414.0,"(1577.0, 414.0)",1577.0,414.0,3,550.78,134.48,538.37,1.24
22495,22495,1975272,26786085,33.9273163,-118.3581006,6037602103.0,408.0,122837477,34.0718645,-118.1355901,6037480903.0,12.0,"(408.0, 12.0)",408.0,12.0,3,1245.57,175.39,1234.84,1.14
129123,129123,4246059,122649818,34.1055458,-117.9550577,6037405001.0,67.0,122818542,34.1101287,-117.9377368,6037404600.0,509.0,"(67.0, 509.0)",67.0,509.0,3,186.05,151.05,134.25,2.61
334675,334675,3583149,122889686,34.1594731,-118.4290673,6037124600.0,893.0,123004713,34.2096358,-118.2331793,6037300503.0,2163.0,"(893.0, 2163.0)",893.0,2163.0,3,938.91,78.94,935.56,1.09
616527,616527,3367465,123303436,33.8220877,-118.0955293,6037573800.0,634.0,1728594370,33.804346,-118.1632454,6037573402.0,1974.0,"(634.0, 1974.0)",634.0,1974.0,3,827.5,300.29,784.83,1.36
428546,428546,956272,123008609,34.0682484,-118.2663001,6037208402.0,1239.0,10938939164,34.0060721,-118.4905258,6037702002.0,1966.0,"(1239.0, 1966.0)",1239.0,1966.0,3,1041.78,112.23,1036.33,1.11
61642,61642,3038732,122567884,34.0119248,-117.9573731,6037980035.0,464.0,123487091,34.1036362,-117.9627125,6037405001.0,67.0,"(464.0, 67.0)",464.0,67.0,3,770.29,225.08,744.44,1.28
1152777,1152777,614063,6853062300,34.1786147,-118.358747,6037124300.0,890.0,123377783,34.2205711,-118.4070875,6037121010.0,843.0,"(890.0, 843.0)",890.0,843.0,3,706.71,907.6,587.81,1.57
682262,682262,4563797,123466932,34.2783499,-118.4957122,6037106646.0,752.0,123218514,34.2329626,-118.594271,6037113234.0,786.0,"(752.0, 786.0)",752.0,786.0,3,742.83,174.26,725.79,1.23
767443,767443,4759952,123797842,34.0190219,-118.2710342,6037224600.0,1387.0,122628462,34.2121063,-118.405249,6037121020.0,844.0,"(1387.0, 844.0)",1387.0,844.0,3,1016.89,119.02,1010.3,1.12
677307,677307,2187672,123454791,33.8336869,-118.0971417,6037571000.0,539.0,123676463,33.9332738,-118.3591245,6037601600.0,2423.0,"(539.0, 2423.0)",539.0,2423.0,3,1366.13,194.85,1352.22,1.15
207706,207706,2043928,122737042,34.0399223,-118.313027,6037221402.0,1365.0,6455777271,34.1637674,-118.2322498,6037301000.0,351.0,"(1365.0, 351.0)",1365.0,351.0,3,865.2,232.17,840.77,1.25
870109,870109,3441979,604319682,34.048977,-118.2230499,6037206054.0,1221.0,123302887,34.0935014,-118.3732179,6037700300.0,2109.0,"(1221.0, 2109.0)",1221.0,2109.0,3,957.69,221.17,935.95,1.23
258947,258947,1346639,122795389,33.8518257,-118.2068055,6037543305.0,2394.0,1424705548,33.8588504,-118.0328185,6059110115.0,2647.0,"(2394.0, 2647.0)",2394.0,2647.0,3,579.14,212.13,558.75,1.26
710876,710876,1207178,123554743,33.8294054,-118.3345235,6037650801.0,2045.0,122859872,33.9236164,-118.387412,6037980013.0,325.0,"(2045.0, 325.0)",2045.0,325.0,3,1410.77,560.21,1321.85,1.42
41719,41719,2461129,122387942,33.9750227,-118.3893825,6037276000.0,1612.0,122716460,34.0706677,-118.4744109,6037262302.0,1518.0,"(1612.0, 1518.0)",1612.0,1518.0,3,525.47,133.61,513.59,1.22
1113069,1113069,1684642,4060441597,33.9252092,-118.1543959,6037551502.0,281.0,123236168,34.0423487,-117.9998492,6037408301.0,2228.0,"(281.0, 2228.0)",281.0,2228.0,3,1006.0,115.95,999.21,1.12
1073556,1073556,2779791,3633322374,33.9530793,-118.1943327,6037536000.0,2005.0,122557413,33.9716738,-118.2455011,6037535002.0,2367.0,"(2005.0, 2367.0)",2005.0,2367.0,3,587.44,142.37,571.57,1.26
802164,802164,3623669,287714232,33.8483511,-118.206504,6037571701.0,606.0,123646119,33.7801936,-118.1980302,6037575802.0,661.0,"(606.0, 661.0)",606.0,661.0,3,403.62,117.86,390.19,1.28
197497,197497,43326,122726950,34.0433284,-117.9159058,6037408003.0,2096.0,122781739,34.0626183,-117.9704995,6037407001.0,2209.0,"(2096.0, 2209.0)",2096.0,2209.0,3,840.88,200.16,815.65,1.29
275023,275023,480643,122814620,34.2372345,-118.2508201,6037300301.0,342.0,122784547,34.2462941,-118.2824148,6037101400.0,702.0,"(342.0, 702.0)",342.0,702.0,3,342.17,175.19,295.98,1.8
223049,223049,4909981,122751945,34.0689881,-118.0480441,6037433200.0,306.0,1833701688,34.1513643,-118.0966037,6037462900.0,1836.0,"(306.0, 1836.0)",306.0,1836.0,3,1347.06,557.63,1270.19,1.37
231550,231550,1761069,122764801,33.9880183,-118.4332976,6037275313.0,1606.0,122667722,34.0210908,-118.4028984,6037269905.0,1569.0,"(1606.0, 1569.0)",1606.0,1569.0,3,674.88,189.04,648.77,1.33
180813,180813,2030164,122703570,34.120037,-118.0186109,6037430803.0,31.0,122999186,34.0628775,-118.2539852,6037208001.0,1235.0,"(31.0, 1235.0)",31.0,1235.0,3,1532.06,291.97,1505.82,1.2
73924,73924,2675592,122584835,34.0560344,-118.4463107,6037980017.0,2452.0,123237942,34.0943642,-118.4242173,6037261102.0,1513.0,"(2452.0, 1513.0)",2452.0,1513.0,3,820.04,267.34,782.85,1.35
668089,668089,654465,123424547,34.0414339,-118.4068937,6037269300.0,1561.0,1856339321,33.9249449,-118.2543277,6037241002.0,1497.0,"(1561.0, 1497.0)",1561.0,1497.0,3,1360.0,495.2,1276.47,1.42
189167,189167,2167725,122716331,33.9219197,-118.2052434,6037541700.0,1708.0,123207421,33.9706024,-118.1729998,6037533806.0,85.0,"(1708.0, 85.0)",1708.0,85.0,3,415.94,201.15,382.37,1.46
912903,912903,2853592,1615552852,34.0128173,-118.4234899,6037271901.0,1585.0,123244107,33.880149,-118.4015342,6037620901.0,1719.0,"(1585.0, 1719.0)",1585.0,1719.0,3,922.13,255.32,894.98,1.26
416624,416624,3684186,122994015,33.9832484,-118.3078781,6037237202.0,1456.0,123462417,33.9154009,-118.1527968,6037553503.0,1800.0,"(1456.0, 1800.0)",1456.0,1800.0,3,917.17,122.17,909.53,1.14
993300,993300,3772010,1834867459,33.7961005,-118.151437,6037575001.0,649.0,123666514,33.9112941,-118.0993001,6037551900.0,1777.0,"(649.0, 1777.0)",649.0,1777.0,3,910.65,253.8,884.02,1.26
1039268,1039268,3252946,2354150984,34.073828,-118.2712572,6037195710.0,1157.0,123613404,33.9884124,-118.47133,6037273502.0,1596.0,"(1157.0, 1596.0)",1157.0,1596.0,3,1221.23,62.21,1219.67,1.05
785858,785858,4643711,268671286,34.147452,-118.0744908,6037463103.0,2280.0,269062513,34.0717666,-118.0726895,6037433103.0,304.0,"(2280.0, 304.0)",2280.0,304.0,3,777.41,257.59,742.35,1.34
1025966,1025966,4364337,1935397106,33.8687728,-118.3522899,6037650300.0,2035.0,122584877,34.0388873,-118.4310957,6037267800.0,1556.0,"(2035.0, 1556.0)",2035.0,1556.0,3,819.31,256.98,788.19,1.3
931713,931713,4839554,1712565763,34.0361514,-118.4277037,6037271100.0,1575.0,123171637,34.2530283,-118.4970829,6037111401.0,781.0,"(1575.0, 781.0)",1575.0,781.0,3,1134.33,121.16,1128.2,1.11
141481,141481,676296,122663367,33.964342,-118.1178804,6037550601.0,266.0,4028829672,33.9418257,-118.050511,6037504200.0,1946.0,"(266.0, 1946.0)",266.0,1946.0,3,552.04,243.56,502.52,1.64
68441,68441,1291863,122576894,33.8751472,-118.1961038,6037570404.0,595.0,122733055,34.0293693,-118.442654,6037271300.0,1577.0,"(595.0, 1577.0)",595.0,1577.0,3,1654.67,373.21,1612.1,1.26
294775,294775,194213,122838433,33.8582441,-118.3964935,6037621104.0,433.0,122779145,33.8245125,-118.3885847,6037621326.0,1889.0,"(433.0, 1889.0)",433.0,1889.0,3,363.05,146.28,339.0,1.44
1146453,1146453,1617044,6636639808,33.9313823,-118.3948902,6037980028.0,1697.0,123383322,33.7787808,-118.381975,6037670418.0,1871.0,"(1697.0, 1871.0)",1697.0,1871.0,3,1165.5,325.69,1128.74,1.27
188763,188763,4375893,122715957,33.9866345,-118.0806365,6037500800.0,1856.0,122824611,33.9231491,-118.0846681,6037550202.0,1775.0,"(1856.0, 1775.0)",1856.0,1775.0,3,558.92,166.59,534.63,1.35
742854,742854,1288482,123666143,34.2497015,-118.559082,6037113301.0,788.0,123480609,34.202876,-118.5966601,6037134521.0,976.0,"(788.0, 976.0)",788.0,976.0,3,857.67,357.36,797.44,1.44
898098,898098,1773589,1286270219,34.0536967,-118.4297417,6037267101.0,1546.0,123256618,34.1771833,-118.5748411,6037137104.0,992.0,"(1546.0, 992.0)",1546.0,992.0,3,1180.83,217.65,1162.78,1.19
273409,273409,1535543,122813232,34.2465695,-118.4162944,6037104821.0,731.0,123348017,34.2444346,-118.5586093,6037113301.0,788.0,"(731.0, 788.0)",731.0,788.0,3,919.88,62.34,917.79,1.07
67229,67229,794050,122575599,34.0546616,-118.0008687,6037407002.0,459.0,667897,34.1202098,-117.8369495,6037401201.0,394.0,"(459.0, 394.0)",459.0,394.0,3,737.97,108.03,731.3,1.14
362901,362901,1005860,122924470,33.8671115,-118.3706045,6037620601.0,1881.0,1480291339,33.7827152,-118.2065376,6037980011.0,659.0,"(1881.0, 659.0)",1881.0,659.0,3,1150.0,369.34,1089.23,1.39
